run_id,checkpoint,sample_id,task,episode_or_seed,domain,c2r_split,progress_bin,layer,token_group,perturbation,severity,timestep_quantile,timestep,sigma,noise_seed,transform_seed,metric_name,metric_value,direction_group
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,direction_photo,0.5,0.25,750.0,0.75,16822075493149087319,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,direction_photo,0.5,0.5,500.0,0.5,16822075493149087319,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,direction_photo,0.5,0.75,251.00001525878906,0.2510000169277191,16822075493149087319,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,direction_photo,1.0,0.25,750.0,0.75,16822075493149087319,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,direction_photo,1.0,0.5,500.0,0.5,16822075493149087319,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,direction_photo,1.0,0.75,251.00001525878906,0.2510000169277191,16822075493149087319,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,direction_geometry,0.5,0.25,750.0,0.75,16822075493149087319,,centered_directional_fd,0.19972126185894012,signal
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,direction_geometry,0.5,0.5,500.0,0.5,16822075493149087319,,centered_directional_fd,0.3211155831813812,signal
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,direction_geometry,0.5,0.75,251.00001525878906,0.2510000169277191,16822075493149087319,,centered_directional_fd,0.44729068875312805,signal
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,direction_geometry,1.0,0.25,750.0,0.75,16822075493149087319,,centered_directional_fd,0.09407210350036621,signal
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,direction_geometry,1.0,0.5,500.0,0.5,16822075493149087319,,centered_directional_fd,0.15975289046764374,signal
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,direction_geometry,1.0,0.75,251.00001525878906,0.2510000169277191,16822075493149087319,,centered_directional_fd,0.24516524374485016,signal
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,,0.5,0.25,,,,,directional_selectivity,199721261858.94012,
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,,0.5,0.25,,,,,directional_selectivity,199721261858.94012,
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,,1.0,0.25,,,,,directional_selectivity,94072103500.36621,
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,,1.0,0.25,,,,,directional_selectivity,94072103500.36621,
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,,0.5,0.5,,,,,directional_selectivity,321115583181.3812,
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,,0.5,0.5,,,,,directional_selectivity,321115583181.3812,
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,,1.0,0.5,,,,,directional_selectivity,159752890467.64374,
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,,1.0,0.5,,,,,directional_selectivity,159752890467.64374,
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,,0.5,0.75,,,,,directional_selectivity,447290688753.12805,
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,,0.5,0.75,,,,,directional_selectivity,447290688753.12805,
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,,1.0,0.75,,,,,directional_selectivity,245165243744.85016,
stage0_contrastive_bs8_fn4_001,base,clean/click_bell/episode_000027/0_74,click_bell,episode_000027,clean,,,,action_velocity,,1.0,0.75,,,,,directional_selectivity,245165243744.85016,
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,direction_photo,0.5,0.25,750.0,0.75,9694063702409483369,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,direction_photo,0.5,0.5,500.0,0.5,9694063702409483369,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,direction_photo,0.5,0.75,251.00001525878906,0.2510000169277191,9694063702409483369,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,direction_photo,1.0,0.25,750.0,0.75,9694063702409483369,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,direction_photo,1.0,0.5,500.0,0.5,9694063702409483369,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,direction_photo,1.0,0.75,251.00001525878906,0.2510000169277191,9694063702409483369,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,direction_geometry,0.5,0.25,750.0,0.75,9694063702409483369,,centered_directional_fd,0.22668513655662537,signal
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,direction_geometry,0.5,0.5,500.0,0.5,9694063702409483369,,centered_directional_fd,0.24776284396648407,signal
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,direction_geometry,0.5,0.75,251.00001525878906,0.2510000169277191,9694063702409483369,,centered_directional_fd,0.3110252320766449,signal
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,direction_geometry,1.0,0.25,750.0,0.75,9694063702409483369,,centered_directional_fd,0.12077439576387405,signal
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,direction_geometry,1.0,0.5,500.0,0.5,9694063702409483369,,centered_directional_fd,0.13347145915031433,signal
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,direction_geometry,1.0,0.75,251.00001525878906,0.2510000169277191,9694063702409483369,,centered_directional_fd,0.16679421067237854,signal
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,,0.5,0.25,,,,,directional_selectivity,226685136556.62537,
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,,0.5,0.25,,,,,directional_selectivity,226685136556.62537,
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,,1.0,0.25,,,,,directional_selectivity,120774395763.87405,
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,,1.0,0.25,,,,,directional_selectivity,120774395763.87405,
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,,0.5,0.5,,,,,directional_selectivity,247762843966.48407,
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,,0.5,0.5,,,,,directional_selectivity,247762843966.48407,
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,,1.0,0.5,,,,,directional_selectivity,133471459150.31433,
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,,1.0,0.5,,,,,directional_selectivity,133471459150.31433,
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,,0.5,0.75,,,,,directional_selectivity,311025232076.6449,
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,,0.5,0.75,,,,,directional_selectivity,311025232076.6449,
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,,1.0,0.75,,,,,directional_selectivity,166794210672.37854,
stage0_contrastive_bs8_fn4_001,base,clean/dump_bin_bigbin/episode_000003/0_173,dump_bin_bigbin,episode_000003,clean,,,,action_velocity,,1.0,0.75,,,,,directional_selectivity,166794210672.37854,
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,direction_photo,0.5,0.25,750.0,0.75,16834811967688122419,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,direction_photo,0.5,0.5,500.0,0.5,16834811967688122419,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,direction_photo,0.5,0.75,251.00001525878906,0.2510000169277191,16834811967688122419,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,direction_photo,1.0,0.25,750.0,0.75,16834811967688122419,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,direction_photo,1.0,0.5,500.0,0.5,16834811967688122419,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,direction_photo,1.0,0.75,251.00001525878906,0.2510000169277191,16834811967688122419,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,direction_geometry,0.5,0.25,750.0,0.75,16834811967688122419,,centered_directional_fd,0.21118611097335815,signal
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,direction_geometry,0.5,0.5,500.0,0.5,16834811967688122419,,centered_directional_fd,0.20798975229263306,signal
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,direction_geometry,0.5,0.75,251.00001525878906,0.2510000169277191,16834811967688122419,,centered_directional_fd,0.3694787323474884,signal
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,direction_geometry,1.0,0.25,750.0,0.75,16834811967688122419,,centered_directional_fd,0.09116353839635849,signal
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,direction_geometry,1.0,0.5,500.0,0.5,16834811967688122419,,centered_directional_fd,0.0928962454199791,signal
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,direction_geometry,1.0,0.75,251.00001525878906,0.2510000169277191,16834811967688122419,,centered_directional_fd,0.11938730627298355,signal
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,,0.5,0.25,,,,,directional_selectivity,211186110973.35815,
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,,0.5,0.25,,,,,directional_selectivity,211186110973.35815,
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,,1.0,0.25,,,,,directional_selectivity,91163538396.35849,
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,,1.0,0.25,,,,,directional_selectivity,91163538396.35849,
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,,0.5,0.5,,,,,directional_selectivity,207989752292.63306,
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,,0.5,0.5,,,,,directional_selectivity,207989752292.63306,
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,,1.0,0.5,,,,,directional_selectivity,92896245419.9791,
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,,1.0,0.5,,,,,directional_selectivity,92896245419.9791,
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,,0.5,0.75,,,,,directional_selectivity,369478732347.4884,
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,,0.5,0.75,,,,,directional_selectivity,369478732347.4884,
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,,1.0,0.75,,,,,directional_selectivity,119387306272.98355,
stage0_contrastive_bs8_fn4_001,base,clean/grab_roller/episode_000003/0_95,grab_roller,episode_000003,clean,,,,action_velocity,,1.0,0.75,,,,,directional_selectivity,119387306272.98355,
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,direction_photo,0.5,0.25,750.0,0.75,11669328836656501378,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,direction_photo,0.5,0.5,500.0,0.5,11669328836656501378,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,direction_photo,0.5,0.75,251.00001525878906,0.2510000169277191,11669328836656501378,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,direction_photo,1.0,0.25,750.0,0.75,11669328836656501378,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,direction_photo,1.0,0.5,500.0,0.5,11669328836656501378,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,direction_photo,1.0,0.75,251.00001525878906,0.2510000169277191,11669328836656501378,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,direction_geometry,0.5,0.25,750.0,0.75,11669328836656501378,,centered_directional_fd,0.0,signal
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,direction_geometry,0.5,0.5,500.0,0.5,11669328836656501378,,centered_directional_fd,0.0,signal
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,direction_geometry,0.5,0.75,251.00001525878906,0.2510000169277191,11669328836656501378,,centered_directional_fd,0.0,signal
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,direction_geometry,1.0,0.25,750.0,0.75,11669328836656501378,,centered_directional_fd,0.15599875152111053,signal
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,direction_geometry,1.0,0.5,500.0,0.5,11669328836656501378,,centered_directional_fd,0.17046694457530975,signal
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,direction_geometry,1.0,0.75,251.00001525878906,0.2510000169277191,11669328836656501378,,centered_directional_fd,0.24782054126262665,signal
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,,0.5,0.25,,,,,directional_selectivity,0.0,
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,,0.5,0.25,,,,,directional_selectivity,0.0,
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,,1.0,0.25,,,,,directional_selectivity,155998751521.11053,
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,,1.0,0.25,,,,,directional_selectivity,155998751521.11053,
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,,0.5,0.5,,,,,directional_selectivity,0.0,
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,,0.5,0.5,,,,,directional_selectivity,0.0,
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,,1.0,0.5,,,,,directional_selectivity,170466944575.30975,
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,,1.0,0.5,,,,,directional_selectivity,170466944575.30975,
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,,0.5,0.75,,,,,directional_selectivity,0.0,
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,,0.5,0.75,,,,,directional_selectivity,0.0,
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,,1.0,0.75,,,,,directional_selectivity,247820541262.62665,
stage0_contrastive_bs8_fn4_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,,1.0,0.75,,,,,directional_selectivity,247820541262.62665,
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,direction_photo,0.5,0.25,750.0,0.75,92542508949322640,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,direction_photo,0.5,0.5,500.0,0.5,92542508949322640,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,direction_photo,0.5,0.75,251.00001525878906,0.2510000169277191,92542508949322640,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,direction_photo,1.0,0.25,750.0,0.75,92542508949322640,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,direction_photo,1.0,0.5,500.0,0.5,92542508949322640,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,direction_photo,1.0,0.75,251.00001525878906,0.2510000169277191,92542508949322640,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,direction_geometry,0.5,0.25,750.0,0.75,92542508949322640,,centered_directional_fd,0.0,signal
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,direction_geometry,0.5,0.5,500.0,0.5,92542508949322640,,centered_directional_fd,0.0,signal
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,direction_geometry,0.5,0.75,251.00001525878906,0.2510000169277191,92542508949322640,,centered_directional_fd,0.0,signal
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,direction_geometry,1.0,0.25,750.0,0.75,92542508949322640,,centered_directional_fd,0.19931265711784363,signal
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,direction_geometry,1.0,0.5,500.0,0.5,92542508949322640,,centered_directional_fd,0.12558361887931824,signal
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,direction_geometry,1.0,0.75,251.00001525878906,0.2510000169277191,92542508949322640,,centered_directional_fd,0.16655965149402618,signal
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,,0.5,0.25,,,,,directional_selectivity,0.0,
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,,0.5,0.25,,,,,directional_selectivity,0.0,
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,,1.0,0.25,,,,,directional_selectivity,199312657117.84363,
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,,1.0,0.25,,,,,directional_selectivity,199312657117.84363,
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,,0.5,0.5,,,,,directional_selectivity,0.0,
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,,0.5,0.5,,,,,directional_selectivity,0.0,
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,,1.0,0.5,,,,,directional_selectivity,125583618879.31824,
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,,1.0,0.5,,,,,directional_selectivity,125583618879.31824,
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,,0.5,0.75,,,,,directional_selectivity,0.0,
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,,0.5,0.75,,,,,directional_selectivity,0.0,
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,,1.0,0.75,,,,,directional_selectivity,166559651494.02618,
stage0_contrastive_bs8_fn4_001,base,clean/handover_mic/episode_000028/0_222,handover_mic,episode_000028,clean,,,,action_velocity,,1.0,0.75,,,,,directional_selectivity,166559651494.02618,
stage0_contrastive_bs8_fn4_001,clean,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,action_velocity,direction_photo,0.5,0.25,750.0,0.75,13788209987369430635,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,clean,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,action_velocity,direction_photo,0.5,0.5,500.0,0.5,13788209987369430635,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,clean,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,action_velocity,direction_photo,0.5,0.75,251.00001525878906,0.2510000169277191,13788209987369430635,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,clean,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,action_velocity,direction_photo,1.0,0.25,750.0,0.75,13788209987369430635,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,clean,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,action_velocity,direction_photo,1.0,0.5,500.0,0.5,13788209987369430635,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,clean,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,action_velocity,direction_photo,1.0,0.75,251.00001525878906,0.2510000169277191,13788209987369430635,,centered_directional_fd,0.0,nuisance
stage0_contrastive_bs8_fn4_001,clean,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,action_velocity,direction_geometry,0.5,0.25,750.0,0.75,13788209987369430635,,centered_directional_fd,0.1613922417163849,signal
stage0_contrastive_bs8_fn4_001,clean,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,action_velocity,direction_geometry,0.5,0.5,500.0,0.5,13788209987369430635,,centered_directional_fd,0.17680257558822632,signal
stage0_contrastive_bs8_fn4_001,clean,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,action_velocity,direction_geometry,0.5,0.75,251.00001525878906,0.2510000169277191,13788209987369430635,,centered_directional_fd,0.21128028631210327,signal
